iter	Passed	Remaining
499	1739	1739
500	1742	1735
501	1745	1731
502	1748	1727
503	1751	1723
504	1754	1719
505	1757	1715
506	1760	1712
507	1763	1708
508	1766	1704
509	1770	1700
510	1773	1696
511	1776	1693
512	1779	1689
513	1782	1685
514	1785	1681
515	1788	1677
516	1791	1673
517	1794	1669
518	1797	1665
519	1800	1661
520	1803	1658
521	1806	1654
522	1809	1650
523	1812	1646
524	1815	1642
525	1818	1638
526	1821	1635
527	1824	1631
528	1827	1627
529	1831	1623
530	1834	1620
531	1837	1616
532	1840	1612
533	1843	1608
534	1847	1605
535	1850	1601
536	1853	1598
537	1856	1594
538	1859	1590
539	1862	1586
540	1865	1582
541	1868	1578
542	1871	1575
543	1874	1571
544	1877	1567
545	1880	1563
546	1883	1559
547	1886	1556
548	1889	1552
549	1893	1548
550	1896	1545
551	1899	1541
552	1902	1537
553	1905	1533
554	1908	1529
555	1911	1526
556	1914	1522
557	1917	1518
558	1920	1515
559	1923	1511
560	1926	1507
561	1929	1504
562	1933	1500
563	1936	1497
564	1940	1493
565	1943	1490
566	1946	1486
567	1949	1482
568	1952	1478
569	1955	1475
570	1958	1471
571	1961	1467
572	1964	1463
573	1968	1460
574	1971	1457
575	1974	1453
576	1977	1449
577	1980	1446
578	1983	1442
579	1986	1438
580	1989	1434
581	1992	1430
582	1995	1427
583	1998	1423
584	2001	1419
585	2004	1415
586	2007	1412
587	2010	1408
588	2013	1404
589	2016	1401
590	2019	1397
591	2022	1393
592	2025	1390
593	2028	1386
594	2031	1382
595	2034	1379
596	2037	1375
597	2040	1371
598	2044	1368
599	2047	1364
600	2049	1360
601	2053	1357
602	2056	1353
603	2059	1350
604	2062	1346
605	2065	1343
606	2068	1339
607	2071	1335
608	2074	1332
609	2077	1328
610	2081	1324
611	2084	1321
612	2087	1317
613	2090	1314
614	2093	1310
615	2097	1307
616	2100	1303
617	2103	1300
618	2106	1296
619	2109	1292
620	2112	1289
621	2115	1285
622	2118	1281
623	2121	1278
624	2124	1274
625	2127	1271
626	2130	1267
627	2133	1263
628	2136	1260
629	2139	1256
630	2142	1253
631	2145	1249
632	2148	1245
633	2151	1242
634	2154	1238
635	2158	1235
636	2161	1231
637	2164	1228
638	2167	1224
639	2170	1221
640	2173	1217
641	2176	1213
642	2180	1210
643	2183	1206
644	2186	1203
645	2189	1199
646	2192	1196
647	2195	1192
648	2198	1188
649	2201	1185
650	2204	1181
651	2207	1178
652	2210	1174
653	2213	1171
654	2216	1167
655	2219	1164
656	2222	1160
657	2226	1157
658	2229	1153
659	2232	1150
660	2235	1146
661	2239	1143
662	2241	1139
663	2245	1136
664	2248	1132
665	2251	1129
666	2254	1125
667	2257	1122
668	2261	1119
669	2264	1115
670	2267	1111
671	2270	1108
672	2274	1104
673	2277	1101
674	2280	1097
675	2283	1094
676	2286	1090
677	2289	1087
678	2291	1083
679	2294	1079
680	2297	1076
681	2301	1072
682	2304	1069
683	2307	1066
684	2310	1062
685	2313	1059
686	2316	1055
687	2319	1051
688	2322	1048
689	2325	1044
690	2328	1041
691	2331	1037
692	2334	1034
693	2337	1030
694	2340	1027
695	2343	1023
696	2346	1020
697	2349	1016
698	2352	1013
699	2355	1009
700	2358	1006
701	2361	1002
702	2364	999
703	2367	995
704	2370	992
705	2373	988
706	2376	985
707	2379	981
708	2383	978
709	2386	974
710	2389	971
711	2392	967
712	2395	964
713	2398	960
714	2401	957
715	2404	953
716	2407	950
717	2410	946
718	2413	943
719	2417	940
720	2420	936
721	2423	933
722	2426	929
723	2429	926
724	2433	922
725	2435	919
726	2439	915
727	2442	912
728	2445	908
729	2448	905
730	2451	902
731	2454	898
732	2457	895
733	2460	891
734	2463	888
735	2467	885
736	2470	881
737	2473	878
738	2476	874
739	2479	871
740	2482	867
741	2485	864
742	2488	860
743	2491	857
744	2495	854
745	2498	850
746	2501	847
747	2504	843
748	2507	840
749	2510	836
750	2513	833
751	2516	830
752	2519	826
753	2523	823
754	2526	819
755	2528	816
756	2531	812
757	2534	809
758	2537	805
759	2540	802
760	2544	798
761	2547	795
762	2550	792
763	2553	788
764	2556	785
765	2559	781
766	2562	778
767	2565	775
768	2568	771
769	2571	768
770	2575	764
771	2578	761
772	2581	757
773	2584	754
774	2587	751
775	2590	747
776	2593	744
777	2596	740
778	2599	737
779	2602	734
780	2605	730
781	2608	727
782	2611	723
783	2614	720
784	2617	717
785	2620	713
786	2624	710
787	2627	706
788	2630	703
789	2633	700
790	2636	696
791	2639	693
792	2642	689
793	2645	686
794	2648	682
795	2651	679
796	2654	676
797	2657	672
798	2660	669
799	2663	665
800	2667	662
801	2670	659
802	2673	656
803	2676	652
804	2680	649
805	2683	645
806	2686	642
807	2689	639
808	2692	635
809	2695	632
810	2698	628
811	2701	625
812	2704	622
813	2707	618
814	2710	615
815	2713	611
816	2716	608
817	2719	605
818	2722	601
819	2725	598
820	2728	594
821	2731	591
822	2734	588
823	2737	584
824	2740	581
825	2743	577
826	2746	574
827	2749	571
828	2752	567
829	2755	564
830	2758	561
831	2761	557
832	2764	554
833	2767	550
834	2770	547
835	2773	544
836	2777	540
837	2780	537
838	2783	534
839	2786	530
840	2789	527
841	2792	524
842	2795	520
843	2798	517
844	2802	514
845	2805	510
846	2808	507
847	2811	503
848	2814	500
849	2817	497
850	2820	493
851	2823	490
852	2826	487
853	2829	483
854	2833	480
855	2836	477
856	2839	473
857	2842	470
858	2845	467
859	2848	463
860	2851	460
861	2854	457
862	2858	453
863	2860	450
864	2863	446
865	2867	443
866	2870	440
867	2873	437
868	2876	433
869	2879	430
870	2883	427
871	2886	423
872	2889	420
873	2892	417
874	2896	413
875	2899	410
876	2902	407
877	2905	403
878	2908	400
879	2911	397
880	2915	393
881	2918	390
882	2921	387
883	2924	383
884	2927	380
885	2930	377
886	2933	373
887	2936	370
888	2939	367
889	2942	363
890	2945	360
891	2949	357
892	2952	353
893	2955	350
894	2958	347
895	2961	343
896	2964	340
897	2967	337
898	2970	333
899	2973	330
900	2976	327
901	2979	323
902	2982	320
903	2985	317
904	2989	313
905	2992	310
906	2995	307
907	2998	303
908	3001	300
909	3004	297
910	3007	293
911	3010	290
912	3013	287
913	3016	283
914	3020	280
915	3023	277
916	3026	273
917	3029	270
918	3032	267
919	3035	263
920	3038	260
921	3041	257
922	3045	254
923	3048	250
924	3051	247
925	3054	244
926	3057	240
927	3060	237
928	3063	234
929	3066	230
930	3069	227
931	3072	224
932	3075	220
933	3078	217
934	3081	214
935	3084	210
936	3087	207
937	3091	204
938	3094	201
939	3097	197
940	3100	194
941	3103	191
942	3107	187
943	3110	184
944	3113	181
945	3116	177
946	3120	174
947	3123	171
948	3126	168
949	3129	164
950	3132	161
951	3135	158
952	3138	154
953	3142	151
954	3145	148
955	3148	144
956	3151	141
957	3154	138
958	3157	134
959	3160	131
960	3163	128
961	3166	125
962	3169	121
963	3173	118
964	3176	115
965	3179	111
966	3182	108
967	3185	105
968	3188	102
969	3191	98
970	3194	95
971	3197	92
972	3200	88
973	3204	85
974	3206	82
975	3209	78
976	3212	75
977	3216	72
978	3219	69
979	3222	65
980	3225	62
981	3228	59
982	3232	55
983	3235	52
984	3238	49
985	3241	46
986	3244	42
987	3248	39
988	3251	36
989	3254	32
990	3257	29
991	3260	26
992	3264	23
993	3267	19
994	3270	16
995	3273	13
996	3276	9
997	3279	6
998	3282	3
999	3286	0
